series number,product type,model,repair operation number,previous repair operation number,time since previous repair,censored,age after repair,repair center,Component A,Component B,Component C,Component D,Component E,Component F,Component H,Component I,Component J,Component K,next_failure_time,next_failure_time_censored
sn_007153,product A,V1E1,po_012280,MFG,2209,0,2209,center_0,0,0,0,0,1,0,0,0,0,0,1633,1
sn_007153,product A,V1E2,po_012281,po_012280,1633,1,3842,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007154,product A,V1E1,po_012282,MFG,1308,0,1308,center_0,0,0,0,0,0,1,0,0,0,0,1397,0
sn_007154,product A,V1E1,po_012283,po_012282,1397,0,2705,center_2,0,0,0,0,0,0,0,0,0,1,406,0
sn_007154,product A,V1E1,po_012284,po_012283,406,0,3111,center_2,0,0,0,0,1,0,0,0,0,0,700,1
sn_007154,product A,V1E3,po_012285,po_012284,700,1,3811,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007155,product B,V1E1,po_012286,po_012287,1899,1,1899,center_2,0,0,0,0,0,0,0,0,0,0,638,0
sn_007155,product A,V1E1,po_012287,MFG,638,0,2537,center_0,0,0,0,0,1,0,0,0,0,1,1292,1
sn_007155,product A,V1E1,po_012288,po_012286,1292,1,3829,center_6,0,0,0,0,0,0,0,0,0,0,,
sn_007156,product A,V1E1,po_012289,MFG,1328,0,1328,center_0,0,0,0,0,1,0,0,0,0,0,1598,0
sn_007156,product A,V1E2,po_012290,po_012289,1598,0,2926,center_2,0,0,0,0,1,0,0,0,0,0,902,1
sn_007156,product A,V1E2,po_012291,po_012290,902,1,3828,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007157,product A,V1E1,po_012293,po_012292,3827,1,3827,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_007158,product A,V1E1,po_012294,MFG,531,0,531,center_0,0,0,0,0,1,0,0,0,0,0,1254,0
sn_007158,product A,V1E1,po_012295,po_012294,1254,0,1785,center_2,0,0,0,0,1,0,0,0,0,0,2037,1
sn_007158,product A,V1E2,po_012296,po_012295,2037,1,3822,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007159,product A,V1E1,po_012297,MFG,1519,0,1519,center_0,0,0,0,0,0,1,0,0,0,0,1119,0
sn_007159,product A,V1E1,po_012298,po_012297,1119,0,2638,center_2,0,0,0,0,1,0,0,0,0,0,787,0
sn_007159,product A,V1E2,po_012299,po_012298,787,0,3425,center_2,0,0,0,0,1,0,0,0,0,0,353,1
sn_007159,product A,V1E3,po_012300,po_012299,353,1,3778,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007160,product A,V1E1,po_012301,MFG,1409,0,1409,center_0,0,0,0,0,1,0,0,0,0,0,332,1
sn_007160,product A,V1E2,po_012302,po_012301,332,1,1741,center_2,0,0,0,0,0,0,0,0,0,0,1016,0
sn_007160,product A,V1E2,po_012303,po_012302,1016,0,2757,center_2,0,0,0,0,1,0,0,0,0,0,1051,1
sn_007160,product A,V1E2,po_012304,po_012303,1051,1,3808,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007161,product A,V1E1,po_012305,MFG,1414,0,1414,center_0,0,0,0,0,0,1,0,0,0,0,1057,0
sn_007161,product A,V1E1,po_012306,po_012305,1057,0,2471,center_2,0,0,0,0,1,0,0,0,0,0,972,0
sn_007161,product A,V1E2,po_012307,po_012306,972,0,3443,center_2,0,0,0,0,1,0,0,0,0,1,373,1
sn_007161,product A,V1E3,po_012308,po_012307,373,1,3816,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007162,product A,V1E1,po_012309,MFG,2191,0,2191,center_0,0,0,0,0,1,0,0,0,0,0,1574,0
sn_007162,product A,V1E2,po_012310,po_012309,1574,0,3765,center_2,0,0,0,0,1,0,0,0,0,0,65,1
sn_007162,product A,V1E3,po_012311,po_012310,65,1,3830,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007163,product A,V1E1,po_012312,MFG,1050,0,1050,center_0,0,0,0,0,1,0,0,0,0,1,656,0
sn_007163,product A,V1E2,po_012313,po_012312,656,0,1706,center_2,0,0,0,0,1,0,0,0,0,1,413,1
sn_007163,product A,V1E2,po_012314,po_012313,413,1,2119,center_2,0,0,0,0,0,0,0,0,0,0,301,0
sn_007163,product A,V1E2,po_012315,po_012314,301,0,2420,center_2,0,0,0,0,1,0,0,0,0,0,1323,0
sn_007163,product A,V1E2,po_012316,po_012315,1323,0,3743,center_2,0,0,0,0,1,0,0,0,0,0,16,1
sn_007163,product A,V1E3,po_012317,po_012316,16,1,3759,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007164,product A,V1E1,po_012318,MFG,3827,1,3827,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_007165,product A,V1E1,po_012319,MFG,1365,0,1365,center_0,0,0,0,0,1,0,0,0,0,0,2466,1
sn_007165,product A,V1E2,po_012321,po_012320,2466,1,3831,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007166,product A,V1E1,po_012322,MFG,3825,1,3825,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_007167,product A,V1E1,po_012323,MFG,1239,0,1239,center_0,0,0,0,0,1,0,0,0,0,0,1265,0
sn_007167,product A,V1E2,po_012324,po_012323,1265,0,2504,center_2,0,0,0,0,1,0,0,0,0,0,1311,1
sn_007167,product A,V1E2,po_012325,po_012324,1311,1,3815,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007168,product A,V1E1,po_012326,MFG,3827,1,3827,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_007169,product A,V1E1,po_012327,MFG,3828,1,3828,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_007170,product A,V1E1,po_012328,MFG,350,0,350,center_0,0,0,0,0,1,0,0,0,0,1,1796,0
sn_007170,product A,V1E1,po_012329,po_012328,1796,0,2146,center_2,0,0,0,0,1,0,0,0,0,1,1668,1
sn_007170,product A,V1E2,po_012330,po_012329,1668,1,3814,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007171,product A,V1E1,po_012331,MFG,1601,0,1601,center_0,0,0,0,0,0,1,0,0,0,0,1497,0
sn_007171,product A,V1E1,po_012332,po_012331,1497,0,3098,center_2,0,0,0,0,1,1,0,0,0,1,728,1
sn_007171,product A,V1E3,po_012333,po_012332,728,1,3826,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007172,product A,V1E1,po_012334,MFG,3823,1,3823,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_007173,product A,V1E1,po_012335,MFG,3822,1,3822,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_007174,product A,V1E1,po_012336,MFG,1883,0,1883,center_0,0,0,0,0,1,0,1,0,0,0,589,0
sn_007174,product A,V1E2,po_012337,po_012336,589,0,2472,center_2,0,0,0,0,0,1,0,0,0,1,810,0
sn_007174,product A,V1E2,po_012338,po_012337,810,0,3282,center_2,0,0,0,0,1,0,0,0,0,0,519,1
sn_007174,product A,V1E3,po_012339,po_012338,519,1,3801,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007175,product A,V1E1,po_012340,MFG,518,0,518,center_0,0,0,0,0,0,0,0,0,0,1,1266,0
sn_007175,product A,V1E1,po_012341,po_012340,1266,0,1784,center_2,0,0,0,0,1,1,0,0,0,0,1264,0
sn_007175,product A,V1E2,po_012342,po_012341,1264,0,3048,center_2,0,0,0,0,1,1,0,0,0,0,730,1
sn_007175,product A,V1E3,po_012343,po_012342,730,1,3778,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007176,product A,V1E1,po_012344,MFG,1468,0,1468,center_0,0,0,0,0,1,0,0,0,0,0,1344,0
sn_007176,product A,V1E2,po_012345,po_012344,1344,0,2812,center_1,0,0,0,0,1,0,0,0,0,0,969,1
sn_007176,product A,V1E2,po_012346,po_012345,969,1,3781,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_007177,product A,V1E1,po_012347,MFG,1945,0,1945,center_0,0,0,0,0,1,0,0,0,0,0,1342,0
sn_007177,product A,V1E2,po_012348,po_012347,1342,0,3287,center_2,0,1,0,0,1,0,0,0,0,1,526,1
sn_007177,product A,V1E3,po_012349,po_012348,526,1,3813,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007178,product A,V1E1,po_012350,MFG,3822,1,3822,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_007179,product A,V1E1,po_012351,MFG,440,0,440,center_0,0,0,0,0,1,0,0,0,0,1,3335,1
sn_007179,product A,V1E1,po_012353,po_012352,3335,1,3775,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007180,product A,V1E1,po_012354,MFG,3821,1,3821,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_007181,product A,V1E1,po_012355,MFG,1526,0,1526,center_0,0,0,0,0,1,0,0,0,0,0,2295,1
sn_007181,product A,V1E2,po_012356,po_012355,2295,1,3821,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007182,product A,V1E1,po_012357,MFG,1085,0,1085,center_0,0,0,0,0,1,0,0,0,0,0,1490,1
sn_007182,product A,V1E2,po_012358,po_012357,1490,1,2575,center_1,0,0,0,0,1,0,0,0,0,0,,
sn_007183,product A,V1E1,po_012359,MFG,3815,1,3815,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_007184,product A,V1E1,po_012360,MFG,567,0,567,center_0,0,0,0,0,0,1,0,0,0,0,3248,1
sn_007184,product A,V1E1,po_012361,po_012360,3248,1,3815,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007185,product A,V1E1,po_012362,MFG,3814,1,3814,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_007186,product A,V1E1,po_012363,MFG,1633,0,1633,center_0,0,0,0,0,1,1,0,0,0,0,705,1
sn_007186,product A,V1E2,po_012364,po_012363,705,1,2338,center_2,0,0,0,0,0,0,0,0,0,0,295,0
sn_007186,product A,V1E2,po_012365,po_012364,295,0,2633,center_2,0,0,0,1,1,0,0,0,0,1,1156,1
sn_007186,product A,V1E2,po_012366,po_012365,1156,1,3789,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007187,product A,V1E1,po_012367,MFG,3814,1,3814,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_007188,product A,V1E1,po_012368,MFG,2302,0,2302,center_0,0,0,0,0,1,0,0,0,0,0,198,1
sn_007188,product A,V1E2,po_012369,po_012368,198,1,2500,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007189,product A,V1E1,po_012370,MFG,2393,0,2393,center_0,0,0,0,0,1,1,0,0,0,0,1414,1
sn_007189,product A,V1E2,po_012371,po_012370,1414,1,3807,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007190,product A,V1E1,po_012372,MFG,3808,1,3808,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_007191,product A,V1E1,po_012373,MFG,1139,0,1139,center_0,0,0,0,0,0,1,0,0,0,0,1374,0
sn_007191,product A,V1E1,po_012374,po_012373,1374,0,2513,center_2,0,0,0,0,1,0,0,0,0,0,1862,1
sn_007191,product A,V1E2,po_012376,po_012374,1862,1,4375,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007192,product A,V1E1,po_012377,MFG,1480,0,1480,center_0,0,0,0,0,1,1,0,0,0,0,1205,1
sn_007192,product A,V1E2,po_012378,po_012377,1205,1,2685,center_2,1,0,0,0,0,1,0,1,0,0,,
sn_007193,product A,V1E1,po_012380,MFG,3623,1,3623,center_0,0,0,0,0,0,1,0,0,0,0,,
sn_007194,product A,V1E1,po_012381,MFG,1248,0,1248,center_0,0,0,0,0,0,1,0,0,0,0,1201,1
sn_007194,product A,V1E1,po_012382,po_012381,1201,1,2449,center_2,0,0,0,0,0,0,0,0,0,0,73,0
sn_007194,product A,V1E1,po_012383,po_012382,73,0,2522,center_2,0,0,0,0,1,0,0,0,0,0,735,0
sn_007194,product A,V1E2,po_012384,po_012383,735,0,3257,center_2,0,0,0,0,1,0,0,0,0,0,469,1
sn_007194,product A,V1E3,po_012385,po_012384,469,1,3726,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007195,product A,V1E1,po_012386,MFG,1519,0,1519,center_0,0,0,0,0,1,0,0,0,0,0,2288,1
sn_007195,product A,V1E2,po_012387,po_012386,2288,1,3807,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_007196,product A,V1E1,po_012388,MFG,1734,0,1734,center_0,0,0,0,0,1,0,0,0,0,0,1646,0
sn_007196,product A,V1E2,po_012389,po_012388,1646,0,3380,center_2,0,1,0,0,1,0,0,0,0,0,408,1
sn_007196,product A,V1E3,po_012390,po_012389,408,1,3788,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007197,product A,V1E1,po_012391,MFG,1590,0,1590,center_0,0,0,0,0,1,0,0,0,0,0,2214,1
sn_007197,product A,V1E2,po_012392,po_012391,2214,1,3804,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007198,product A,V1E1,po_012393,MFG,1347,0,1347,center_0,0,0,0,0,1,0,0,0,0,0,2459,1
sn_007198,product A,V1E2,po_012394,po_012393,2459,1,3806,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007199,product A,V1E1,po_012395,MFG,1523,0,1523,center_0,0,0,0,0,1,0,0,0,0,0,2283,1
sn_007199,product A,V1E2,po_012396,po_012395,2283,1,3806,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_007200,product A,V1E1,po_012397,MFG,1144,0,1144,center_0,0,0,0,0,1,0,0,0,0,0,1458,0
sn_007200,product A,V1E2,po_012398,po_012397,1458,0,2602,center_2,0,0,0,0,1,0,0,0,0,0,1189,1
sn_007200,product A,V1E2,po_012399,po_012398,1189,1,3791,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007201,product A,V1E1,po_012400,MFG,1716,0,1716,center_0,0,0,0,0,1,0,0,0,0,0,2088,1
sn_007201,product A,V1E2,po_012401,po_012400,2088,1,3804,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_007202,product A,V1E1,po_012402,MFG,1421,0,1421,center_0,0,0,0,0,1,0,0,0,0,0,1368,0
sn_007202,product A,V1E2,po_012403,po_012402,1368,0,2789,center_2,0,0,0,0,1,0,0,0,0,0,1001,1
sn_007202,product A,V1E2,po_012404,po_012403,1001,1,3790,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007203,product A,V1E1,po_012405,MFG,1637,0,1637,center_0,1,1,1,0,0,0,0,0,0,0,427,1
sn_007203,product A,V1E1,po_012406,po_012405,427,1,2064,center_2,0,0,0,0,0,0,0,0,0,0,1025,0
sn_007203,product A,V1E1,po_012407,po_012406,1025,0,3089,center_2,0,0,0,0,1,1,0,0,0,1,671,1
sn_007203,product A,V1E3,po_012408,po_012407,671,1,3760,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007204,product A,V1E1,po_012409,MFG,1141,0,1141,center_0,0,0,0,0,0,1,0,0,0,0,944,1
sn_007204,product A,V1E1,po_012411,po_012410,944,1,2085,center_2,0,0,0,0,0,0,0,0,0,0,398,0
sn_007204,product A,V1E1,po_012412,po_012411,398,0,2483,center_2,0,0,0,0,1,0,0,0,0,0,959,0
sn_007204,product A,V1E2,po_012413,po_012412,959,0,3442,center_2,0,0,0,0,1,0,0,0,0,0,259,1
sn_007204,product A,V1E3,po_012414,po_012413,259,1,3701,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007205,product A,V1E1,po_012415,MFG,1990,0,1990,center_0,1,1,1,0,0,0,0,0,1,0,172,0
sn_007205,product A,V1E1,po_012416,po_012415,172,0,2162,center_1,0,0,0,0,0,0,0,0,0,1,399,0
sn_007205,product A,V1E1,po_012417,po_012416,399,0,2561,center_1,1,1,1,0,1,0,0,0,0,0,1220,1
sn_007205,product A,V1E2,po_012418,po_012417,1220,1,3781,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_007206,product A,V1E1,po_012419,MFG,1303,0,1303,center_0,0,0,0,0,1,0,0,0,0,0,182,0
sn_007206,product A,V1E2,po_012420,po_012419,182,0,1485,center_2,1,0,1,0,0,0,0,0,0,0,1169,0
sn_007206,product A,V1E2,po_012421,po_012420,1169,0,2654,center_2,0,0,0,0,1,0,0,0,0,0,195,1
sn_007206,product A,V1E2,po_012422,po_012421,195,1,2849,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007207,product A,V1E1,po_012423,MFG,1456,0,1456,center_0,0,0,0,0,1,0,0,0,0,0,1050,0
sn_007207,product A,V1E2,po_012424,po_012423,1050,0,2506,center_2,0,0,0,0,1,0,0,0,0,0,1274,1
sn_007207,product A,V1E2,po_012425,po_012424,1274,1,3780,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007208,product A,V1E1,po_012426,MFG,916,0,916,center_0,0,0,0,0,0,1,0,0,0,0,1133,0
sn_007208,product A,V1E1,po_012427,po_012426,1133,0,2049,center_2,0,0,0,0,1,0,0,0,0,0,1479,0
sn_007208,product A,V1E2,po_012428,po_012427,1479,0,3528,center_2,0,0,0,0,1,0,0,0,0,0,217,1
sn_007208,product A,V1E3,po_012429,po_012428,217,1,3745,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007209,product A,V1E1,po_012430,MFG,1665,0,1665,center_0,0,0,0,0,0,1,0,0,0,0,1707,0
sn_007209,product A,V1E1,po_012431,po_012430,1707,0,3372,center_2,0,0,0,0,1,0,0,0,0,1,399,1
sn_007209,product A,V1E3,po_012432,po_012431,399,1,3771,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007210,product A,V1E1,po_012433,MFG,3796,1,3796,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_007211,product A,V1E1,po_012434,MFG,3796,1,3796,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_007212,product B,V1E3,po_012435,po_012438,205,1,205,center_1,0,0,0,0,0,0,0,0,0,0,1900,0
sn_007212,product A,V1E1,po_012436,MFG,1900,0,2105,center_0,0,0,0,0,1,0,0,0,0,0,693,0
sn_007212,product A,V1E2,po_012437,po_012436,693,0,2798,center_1,0,0,0,0,1,0,0,0,0,0,296,0
sn_007212,product A,V1E2,po_012438,po_012437,296,0,3094,center_1,0,1,0,0,1,1,0,0,0,0,854,1
sn_007212,product A,V1E3,po_012439,po_012438,854,1,3948,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_007213,product A,V1E1,po_012440,MFG,1768,1,1768,center_0,0,0,0,0,0,0,0,0,0,0,1019,0
sn_007213,product A,V1E1,po_012441,po_012440,1019,0,2787,center_2,0,0,0,0,1,1,0,0,0,0,1003,1
sn_007213,product A,V1E2,po_012442,po_012441,1003,1,3790,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007214,product A,V1E1,po_012443,MFG,1114,0,1114,center_0,0,0,0,0,1,1,0,0,0,0,2680,1
sn_007214,product A,V1E2,po_012444,po_012443,2680,1,3794,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_007215,product A,V1E1,po_012445,MFG,3792,1,3792,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_007216,product A,V1E1,po_012446,MFG,1275,0,1275,center_0,0,0,0,0,1,0,0,0,0,1,2519,1
sn_007216,product A,V1E2,po_012447,po_012446,2519,1,3794,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007217,product A,V1E1,po_012448,MFG,523,0,523,center_0,0,0,0,0,0,0,0,0,0,1,1732,0
sn_007217,product A,V1E1,po_012449,po_012448,1732,0,2255,center_2,0,0,0,0,1,1,0,0,0,0,2567,1
sn_007217,product A,V1E2,po_012451,po_012449,2567,1,4822,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007218,product A,V1E1,po_012452,MFG,3794,1,3794,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_007219,product A,V1E1,po_012453,MFG,3792,1,3792,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_007220,product A,V1E1,po_012454,MFG,1401,0,1401,center_0,0,0,0,0,1,0,0,0,0,0,1538,0
sn_007220,product A,V1E2,po_012455,po_012454,1538,0,2939,center_2,0,0,0,0,1,0,0,0,0,0,835,1
sn_007220,product A,V1E3,po_012456,po_012455,835,1,3774,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007221,product A,V1E1,po_012457,MFG,1622,0,1622,center_0,0,0,0,0,1,0,0,0,0,0,2156,1
sn_007221,product A,V1E2,po_012459,po_012458,2156,1,3778,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007222,product A,V1E1,po_012460,MFG,1741,0,1741,center_0,0,0,0,0,1,0,0,0,0,0,2051,1
sn_007222,product A,V1E2,po_012461,po_012460,2051,1,3792,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007223,product A,V1E1,po_012462,MFG,3788,1,3788,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_007224,product A,V1E1,po_012463,MFG,1646,0,1646,center_0,1,0,0,0,1,0,0,0,0,0,861,0
sn_007224,product A,V1E2,po_012464,po_012463,861,0,2507,center_2,1,0,1,0,0,0,1,0,0,0,56,0
sn_007224,product A,V1E2,po_012465,po_012464,56,0,2563,center_2,0,0,0,0,1,0,0,0,0,0,1190,1
sn_007224,product A,V1E2,po_012466,po_012465,1190,1,3753,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007225,product A,V1E1,po_012467,MFG,442,0,442,center_0,0,0,0,0,0,1,0,0,0,0,1138,0
sn_007225,product A,V1E1,po_012468,po_012467,1138,0,1580,center_2,0,0,0,0,0,1,0,0,0,0,1551,0
sn_007225,product A,V1E1,po_012469,po_012468,1551,0,3131,center_2,0,0,0,0,1,0,0,0,0,0,84,0
sn_007225,product A,V1E3,po_012470,po_012469,84,0,3215,center_2,0,0,0,0,0,1,0,0,0,0,475,1
sn_007225,product A,V1E3,po_012471,po_012470,475,1,3690,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007226,product A,V1E1,po_012472,MFG,3789,1,3789,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_007227,product A,V1E1,po_012473,MFG,3788,1,3788,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_007228,product A,V1E1,po_012474,MFG,3788,1,3788,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_007229,product A,V1E1,po_012475,MFG,550,0,550,center_0,0,0,0,1,1,0,0,0,0,1,3208,1
sn_007229,product A,V1E1,po_012477,po_012476,3208,1,3758,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007230,product A,V1E1,po_012478,MFG,905,0,905,center_0,0,0,0,0,1,0,0,0,0,0,1202,0
sn_007230,product A,V1E2,po_012479,po_012478,1202,0,2107,center_2,0,0,0,0,1,0,0,0,0,1,1217,0
sn_007230,product A,V1E2,po_012480,po_012479,1217,0,3324,center_2,0,0,0,0,1,0,0,0,0,0,407,1
sn_007230,product A,V1E3,po_012481,po_012480,407,1,3731,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007231,product A,V1E1,po_012482,MFG,1558,0,1558,center_0,0,0,0,0,0,1,0,0,0,0,1603,0
sn_007231,product A,V1E1,po_012483,po_012482,1603,0,3161,center_2,0,0,0,0,1,0,0,0,0,0,611,1
sn_007231,product A,V1E3,po_012484,po_012483,611,1,3772,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007232,product A,V1E1,po_012485,MFG,1835,0,1835,center_0,0,0,0,0,1,0,0,0,0,0,659,1
sn_007232,product A,V1E2,po_012486,po_012485,659,1,2494,center_2,0,0,0,0,0,0,0,0,0,0,1000,0
sn_007232,product A,V1E2,po_012487,po_012486,1000,0,3494,center_2,0,0,0,0,1,0,0,0,0,0,248,1
sn_007232,product A,V1E3,po_012488,po_012487,248,1,3742,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007233,product A,V1E1,po_012489,MFG,1774,0,1774,center_0,0,0,0,0,1,0,0,0,0,0,2008,1
sn_007233,product A,V1E2,po_012490,po_012489,2008,1,3782,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_007234,product A,V1E1,po_012491,MFG,972,0,972,center_0,0,0,1,0,1,0,0,0,0,0,348,0
sn_007234,product A,V1E2,po_012492,po_012491,348,0,1320,center_2,1,1,1,0,1,0,0,0,0,0,1094,0
sn_007234,product A,V1E2,po_012493,po_012492,1094,0,2414,center_2,0,0,0,0,1,0,0,0,0,0,231,1
sn_007234,product A,V1E2,po_012494,po_012493,231,1,2645,center_2,0,0,0,1,0,0,0,0,0,1,,
sn_007235,product A,V1E1,po_012495,MFG,3247,1,3247,center_0,0,0,0,0,1,0,0,0,0,0,,
sn_007236,product A,V1E1,po_012496,MFG,3781,1,3781,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_007237,product A,V1E1,po_012497,MFG,1588,0,1588,center_0,0,0,0,0,1,0,0,0,0,0,1156,0
sn_007237,product A,V1E2,po_012498,po_012497,1156,0,2744,center_1,0,0,0,0,1,0,0,0,0,0,1022,1
sn_007237,product A,V1E2,po_012499,po_012498,1022,1,3766,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_007238,product B,V1E1,po_012500,po_012503,875,0,875,center_1,0,0,0,0,1,1,0,0,0,0,58,1
sn_007238,product B,V1E3,po_012501,po_012500,58,1,933,center_2,0,0,0,0,0,0,0,0,0,0,2048,0
sn_007238,product A,V1E1,po_012502,MFG,2048,0,2981,center_0,0,0,0,0,1,0,0,0,0,0,206,0
sn_007238,product A,V1E2,po_012503,po_012502,206,0,3187,center_1,0,0,0,0,0,1,0,0,0,0,1518,1
sn_007238,product A,V1E2,po_012504,po_012503,1518,1,4705,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_007239,product A,V1E1,po_012505,MFG,1808,0,1808,center_0,0,0,0,0,1,0,0,0,0,1,3356,1
sn_007239,product A,V1E2,po_012507,po_012505,3356,1,5164,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007240,product A,V1E1,po_012508,MFG,1449,0,1449,center_0,0,0,0,0,1,0,0,0,0,0,2330,1
sn_007240,product A,V1E2,po_012509,po_012508,2330,1,3779,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007241,product A,V1E1,po_012510,MFG,2107,1,2107,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_007242,product B,V1E2,po_012511,po_012512,1042,0,1042,center_1,1,0,1,0,0,0,0,0,0,0,2098,0
sn_007242,product A,V1E1,po_012512,MFG,2098,0,3140,center_0,0,0,0,0,1,0,0,0,0,0,1681,1
sn_007242,product A,V1E2,po_012513,po_012512,1681,1,4821,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_007243,product A,V1E1,po_012514,MFG,1486,0,1486,center_0,0,0,0,0,0,1,0,0,0,0,1515,0
sn_007243,product A,V1E1,po_012515,po_012514,1515,0,3001,center_2,0,0,0,0,1,1,0,0,0,0,759,1
sn_007243,product A,V1E3,po_012516,po_012515,759,1,3760,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007244,product A,V1E1,po_012517,MFG,1451,0,1451,center_0,0,0,0,0,1,0,0,0,0,0,1492,0
sn_007244,product A,V1E2,po_012518,po_012517,1492,0,2943,center_2,0,0,0,0,1,0,0,0,0,0,821,1
sn_007244,product A,V1E3,po_012519,po_012518,821,1,3764,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_007245,product A,V1E1,po_012520,MFG,1828,0,1828,center_0,0,0,0,0,1,0,0,0,0,0,202,0
sn_007245,product A,V1E2,po_012521,po_012520,202,0,2030,center_1,0,0,0,0,0,0,0,0,0,1,1723,1
sn_007245,product A,V1E2,po_012523,po_012522,1723,1,3753,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_007246,product A,V1E1,po_012524,MFG,3768,1,3768,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_007247,product A,V1E1,po_012525,MFG,1638,0,1638,center_0,0,0,0,0,0,1,0,0,0,0,1151,0
sn_007247,product A,V1E1,po_012526,po_012525,1151,0,2789,center_2,0,0,0,0,1,1,0,0,0,0,491,0
